Code_Filiere,Nom_Filiere,Universite,Etablissement,SDO_2023,SDO_2024,SDO_2025,Code_RIASEC,Taux_Employabilite,Croissance_Domaine,Alignment_National,source
EXP134,"Licence en Sciences de Gestion","Université de Carthage","Institut des Hautes Études Commerciales de Carthage",186.4261,166.5295,169.95,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP135,"Licence en Sciences du Travail","Université de Carthage","Institut National du Travail et des Études Sociales de Tunis",123.335,118.3767,113.735,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP136,"Licence en Santé et Sécurité au Travail","Université de Carthage","Institut National du Travail et des Études Sociales de Tunis",114.985,111.84,117.865,RIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP137,"Licence en Sciences Économiques","Université de Carthage","Institut National du Travail et des Études Sociales de Tunis",129.454,136.3394,121.985,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP138,"Licence en Sciences de Gestion","Université de Carthage","Institut National du Travail et des Études Sociales de Tunis",137.3506,135.9168,112.7068,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP139,"Licence en Russe","Université de Carthage","Institut Supérieur des Langues de Tunis",116.415,117.4583,108.8456,ASE,"Très Faible",Stable,Modéré,"Analyse sectorielle & OMQ"
EXP140,"Licence en Chinois","Université de Carthage","Institut Supérieur des Langues de Tunis",133.53,114.9627,118.5467,ASE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
EXP141,"Licence en Espagnol","Université de Carthage","Institut Supérieur des Langues de Tunis",135.9114,126.581,124.2591,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP142,"Licence en Italien","Université de Carthage","Institut Supérieur des Langues de Tunis",136.5481,124.5247,126.3563,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP143,"Licence en Allemand","Université de Carthage","Institut Supérieur des Langues de Tunis",161.3828,103.1002,137.7037,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP144,"Licence en Arabe","Université de Carthage","Institut Supérieur des Langues de Tunis",112.8422,119.7705,88.5384,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP145,"Licence en Anglais","Université de Carthage","Institut Supérieur des Langues de Tunis",181.6914,143.5994,128.1895,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP146,"Licence en Français","Université de Carthage","Institut Supérieur des Langues de Tunis",142.3207,144.5677,81.3102,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP147,"Licence en Arts Plastiques","Université de Carthage","Institut Supérieur des Beaux-Arts de Nabeul",108.7434,95.74,99.7049,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP148,"Licence en Design d'Espace","Université de Carthage","Institut Supérieur des Beaux-Arts de Nabeul",137.33,128.7585,127.6403,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP149,"Licence en Design de Produit","Université de Carthage","Institut Supérieur des Beaux-Arts de Nabeul",115.7045,111.3783,113.2844,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP150,"Licence en Design d'Image","Université de Carthage","Institut Supérieur des Beaux-Arts de Nabeul",109.8409,118.6823,112.0361,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP151,"Licence en Informatique de Gestion","Université de Carthage","Faculté des Sciences Économiques et de Gestion de Nabeul",145.205,128.315,128.7371,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP152,"Licence en Sciences Économiques","Université de Carthage","Faculté des Sciences Économiques et de Gestion de Nabeul",132.015,122.11,119.6207,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP153,"Licence en Sciences de Gestion","Université de Carthage","Faculté des Sciences Économiques et de Gestion de Nabeul",134.975,132.125,118.475,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP154,"Licence en Sciences Informatiques","Université de Carthage","Institut Supérieur des Sciences Appliquées et de Technologie de Mateur",138.765,131.42,129.14,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP155,"Licence en Ingénierie des Systèmes d'Informatique","Université de Carthage","Institut Supérieur des Sciences Appliquées et de Technologie de Mateur",131.4549,123.035,118.325,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP156,"Licence en Technologies de l'Information et de la Communication","Université de Carthage","Institut Supérieur des Sciences Appliquées et de Technologie de Mateur",121.065,116.6567,90.926,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP157,"Licence en Électronique Électrotechnique et Automatique","Université de Carthage","Institut Supérieur des Sciences Appliquées et de Technologie de Mateur",100.69,104.48,95.8933,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP158,"Licence en Urbanisme et Aménagement","Université de Carthage","Institut Supérieur des Technologies de l'Environnement de l'Urbanisme et du Bâtiment",113.075,111.415,110.15,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP159,"Licence en Génie Civil","Université de Carthage","Institut Supérieur des Technologies de l'Environnement de l'Urbanisme et du Bâtiment",129.215,126.3581,129.385,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP160,"Licence en Sciences de la Mer","Université de Carthage","Institut Supérieur des Sciences de la Mer de Bizerte",82.71,85.41,80.6234,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP161,"Filière préparatoire scientifique","Université de Carthage","Institut Préparatoire aux Études d'Ingénieurs de Bizerte",126.805,118.845,111.455,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP162,"Filière préparatoire: Biologie - Géologie","Université de Carthage","Institut Préparatoire aux Études d'Ingénieurs de Bizerte",110.4805,109.3417,103.7222,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP163,"Licence en Arabe","Université de Carthage","Institut Supérieur des Langues de Nabeul",116.507,109.6033,111.515,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP164,"Licence en Anglais","Université de Carthage","Institut Supérieur des Langues de Nabeul",138.6667,132.995,136.7781,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP165,"Licence en Français","Université de Carthage","Institut Supérieur des Langues de Nabeul",124.3073,117.2166,120.8015,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP166,"Licence en Italien","Université de Carthage","Institut Supérieur des Langues de Nabeul",118.6202,128.8334,121.5881,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP167,"Licence en Ingénierie Énergétique","Université de Carthage","Institut Supérieur des Sciences et Technologies de l'Environnement de Borj Cédria",111.3656,107.0801,106.445,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP168,"Licence en Chimie","Université de Carthage","Institut Supérieur des Sciences et Technologies de l'Environnement de Borj Cédria",81.4574,83.8035,82.3149,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP169,"Licence en Physique et Chimie","Université de Carthage","Institut Supérieur des Sciences et Technologies de l'Environnement de Borj Cédria",87.1268,75.0398,76.6349,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP170,"Licence en Mathématiques Appliquées","Université de Carthage","Institut Supérieur des Sciences et Technologies de l'Environnement de Borj Cédria",94.4739,99.8017,86.8136,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP171,"Licence en Sciences de la Vie et Environnement","Université de Carthage","Institut Supérieur des Sciences et Technologies de l'Environnement de Borj Cédria",80.8776,84.3653,89.9959,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP172,"Licence en Sciences de la Terre","Université de Carthage","Institut Supérieur des Sciences et Technologies de l'Environnement de Borj Cédria",83.8998,84.4383,87.3638,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP173,"Licence en Tourisme","Université de Carthage","Institut Supérieur des Études Touristiques et Hôtelières de Sidi Dhrif",134.285,117.315,124.025,ECS,Moyen,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP174,"Licence en Hôtellerie","Université de Carthage","Institut Supérieur des Études Touristiques et Hôtelières de Sidi Dhrif",120.41,118.15,150.295,ECR,Moyen,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP175,"Licence en Informatique de Gestion","Université de Carthage","Institut Supérieur de Gestion de Bizerte",150.715,136.6818,132.985,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP176,"Licence en Sciences Économiques","Université de Carthage","Institut Supérieur de Gestion de Bizerte",132.2039,90.4782,124.3768,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP177,"Licence en Sciences de Gestion","Université de Carthage","Institut Supérieur de Gestion de Bizerte",139.43,120.8084,131.2569,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP178,"Filière préparatoire: Biologie - Géologie","Université de Carthage","Institut Supérieur des Études Préparatoires en Biologie et Géologie de Sra",114.1867,110.7689,107.9783,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP179,"Licence en Technologies de l'Information et de la Communication","Université de Carthage","Institut Supérieur des Technologies de l'Information et de la Communication de Borj Cédria",140.3733,128.9974,126.0567,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP180,"Licence en Ingénierie des Systèmes d'Informatique","Université de Carthage","Institut Supérieur des Technologies de l'Information et de la Communication de Borj Cédria",155.2945,148.6712,136.5,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP181,"Licence en Électronique Électrotechnique et Automatique","Université de Carthage","Institut Supérieur des Technologies de l'Information et de la Communication de Borj Cédria",123.3657,114.5007,108.3517,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP182,"Licence en Sciences Informatiques","Université de Carthage","Institut Supérieur des Technologies de l'Information et de la Communication de Borj Cédria",167.1875,160.38,151.995,IRC,"Très Élevé",Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP183,"Licence en Sciences Religieuses","Université de Zitouna","Institut Supérieur de Théologie de Tunis",107.5169,147.185,118.58,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP184,"Licence en Arts du Patrimoine Islamique","Université de Zitouna","Institut Supérieur de Théologie de Tunis",88.3918,101.23,107.485,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP185,"Licence en Sciences Islamiques","Université de Zitouna","Institut Supérieur de Civilisation Islamique de Tunis",145.0064,107.2532,132.1878,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP186,"Licence en Sciences Islamiques","Université de Zitouna","Institut Supérieur des Sciences Islamiques de Kairouan",115.3835,126.7,122.5204,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP187,Médecine,"Université de Sousse","Faculté de Médecine de Sousse",185.37,183.59,190.975,IEC,"Très Élevé",Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP188,"Licence en Droit","Université de Sousse","Faculté de Droit et des Sciences Politiques de Sousse",140.3466,139.0947,130.805,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP189,"Licence en Arabe","Université de Sousse","Faculté des Lettres et des Sciences Humaines de Sousse",121.7446,101.9443,118.025,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP190,"Licence en Anglais","Université de Sousse","Faculté des Lettres et des Sciences Humaines de Sousse",151.2124,144.7924,144.7443,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP191,"Licence en Français","Université de Sousse","Faculté des Lettres et des Sciences Humaines de Sousse",133.5895,124.09,133.16,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP192,"Licence en Anthropologie","Université de Sousse","Faculté des Lettres et des Sciences Humaines de Sousse",123.1303,130.5935,115.719,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP193,"Licence en Histoire","Université de Sousse","Faculté des Lettres et des Sciences Humaines de Sousse",106.865,108.3108,120.2134,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP194,"Licence en Géographie","Université de Sousse","Faculté des Lettres et des Sciences Humaines de Sousse",159.3979,114.605,125.3612,IRC,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP195,"Licence en Informatique de Gestion","Université de Sousse","Institut Supérieur de Gestion de Sousse",160.7568,106.2207,138.485,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP196,"Licence en Sciences Économiques","Université de Sousse","Institut Supérieur de Gestion de Sousse",145.5949,90.0901,140.01,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP197,"Licence en Sciences de Gestion","Université de Sousse","Institut Supérieur de Gestion de Sousse",155.97,127.505,139.065,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP198,"Licence en Sciences Agricoles","Université de Sousse","Institut Supérieur des Sciences Agronomiques de Chott Meriem",105.076,99.8032,97.305,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP199,"Licence en Musique et Sciences Musicales","Université de Sousse","Institut Supérieur de Musique de Sousse",111.835,106.54,104.8018,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP200,"Licence en Ingénierie et Techniques du Son","Université de Sousse","Institut Supérieur de Musique de Sousse",97.2634,91.5265,101.05,ARE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
EXP201,"Licence en Conservation et Restauration des Biens Culturels","Université de Sousse","Institut Supérieur des Beaux-Arts de Sousse",124.7905,111.85,123.9595,RIC,Faible,Déclin,Élevé,"Analyse sectorielle & OMQ"
EXP202,"Licence en Arts Plastiques","Université de Sousse","Institut Supérieur des Beaux-Arts de Sousse",113.4307,115.675,114.11,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP203,"Licence en Design d'Espace","Université de Sousse","Institut Supérieur des Beaux-Arts de Sousse",132.9101,133.375,128.3572,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP204,"Licence en Design de Produit","Université de Sousse","Institut Supérieur des Beaux-Arts de Sousse",114.7094,129.115,109.6073,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP205,"Licence en Design d'Image","Université de Sousse","Institut Supérieur des Beaux-Arts de Sousse",124.3769,118.2386,112.8904,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP206,"Licence en Sciences Informatiques","Université de Sousse","Institut Supérieur d'Informatique et des Technologies de la Communication de Sousse",153.86,151.355,151.77,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP207,"Licence en Ingénierie des Systèmes d'Informatique","Université de Sousse","Institut Supérieur d'Informatique et des Technologies de la Communication de Sousse",142.7808,134.2262,132.605,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP208,"Licence en Technologies de l'Information et de la Communication","Université de Sousse","Institut Supérieur d'Informatique et des Technologies de la Communication de Sousse",130.8859,120.8172,123.7313,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP209,"Licence en Technologie et Ingénierie du Transport","Université de Sousse","Institut Supérieur du Transport et de la Logistique de Sousse",99.4906,100.0822,100.155,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP210,"Licence en Ingénierie Logistique","Université de Sousse","Institut Supérieur du Transport et de la Logistique de Sousse",116.1343,111.679,112.7758,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP211,"Licence en Sciences du Transport","Université de Sousse","Institut Supérieur du Transport et de la Logistique de Sousse",104.625,101.8854,105.185,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP212,"Filière préparatoire intégrée-scientifique","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",175.065,169.8117,171.93,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP213,"Licence en Génie Civil","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",158.1532,121.2399,133.5449,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP214,"Licence en Génie Mécanique","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",143.4121,138.685,116.955,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP215,"Licence en Ingénierie Énergétique","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",106.9583,110.3378,101.3799,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP216,"Licence en Électronique Électrotechnique et Automatique","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",113.4592,108.4652,107.235,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP217,"Licence en Électronique","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",108.685,109.225,109.835,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP218,"Licence en Sciences Informatiques","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",169.715,163.71,164.4376,IRC,"Très Élevé",Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP219,"Licence en Ingénierie des Systèmes d'Informatique","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",150.442,138.99,133.2739,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP220,"Licence en Pédicurie et Podologie","Université de Sousse","École Supérieure des Sciences et Techniques de la Santé de Sousse",130.365,126.695,130.545,SIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP221,"Licence en Instrumentation de Bloc Opératoire","Université de Sousse","École Supérieure des Sciences et Techniques de la Santé de Sousse",141.98,141.7108,149.2169,RIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP222,"Licence en Soins Pédiatriques","Université de Sousse","École Supérieure des Sciences et Techniques de la Santé de Sousse",141.4487,140.3947,149.8803,SIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP223,"Licence en Soins d'Urgence et de Réanimation","Université de Sousse","École Supérieure des Sciences et Techniques de la Santé de Sousse",145.81,149.335,152.5553,SIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP224,"Licence en Sciences Économiques","Université de Sousse","Institut Supérieur des Finances et de la Fiscalité de Sousse",136.1094,106.829,119.3887,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP225,"Licence en Sciences de Gestion","Université de Sousse","Institut Supérieur des Finances et de la Fiscalité de Sousse",135.248,123.0821,122.5204,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP226,"Licence en Sciences Économiques","Université de Sousse","Institut des Hautes Études Commerciales de Sousse",173.1046,83.1452,124.305,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP227,"Licence en Sciences de Gestion","Université de Sousse","Institut des Hautes Études Commerciales de Sousse",166.165,159.075,160.83,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP228,"Licence en Chimie","Université de Sousse","École Supérieure des Sciences et Technologies de Hammam Sousse",98.415,96.7779,103.3517,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP229,"Licence en Physique et Énergie","Université de Sousse","École Supérieure des Sciences et Technologies de Hammam Sousse",106.22,105.2613,107.37,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP230,"Licence en Mathématiques","Université de Sousse","École Supérieure des Sciences et Technologies de Hammam Sousse",104.27,111.19,117.06,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP231,"Filière préparatoire scientifique","Université de Sousse","École Supérieure des Sciences et Technologies de Hammam Sousse",133.255,124.165,122.775,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP232,"Licence en Électronique Électrotechnique et Automatique","Université de Sousse","École Supérieure des Sciences et Technologies de Hammam Sousse",109.4552,109.46,106.7101,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP233,"Licence en Sciences Informatiques","Université de Sousse","École Supérieure des Sciences et Technologies de Hammam Sousse",152.6195,147.235,144.0916,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP234,"Licence en Sciences Infirmières - Femmes","Université de Sousse","Institut Supérieur des Sciences Infirmières de Sousse",154.6364,156.025,163.5923,SIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP235,"Licence en Sciences Infirmières - Hommes","Université de Sousse","Institut Supérieur des Sciences Infirmières de Sousse",135.72,132.4714,140.6408,SIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP236,"Licence en Sciences Économiques","Université de Sousse","Faculté des Sciences Économiques et de Gestion de Sousse",137.6662,107.8025,122.53,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP237,"Licence en Sciences de Gestion","Université de Sousse","Faculté des Sciences Économiques et de Gestion de Sousse",139.25,112.21,125.2489,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP238,"Licence en Informatique de Gestion","Université de Sfax","Faculté des Sciences Économiques et de Gestion de Sfax",140.5392,118.0283,123.8579,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP239,"Licence en Sciences Économiques","Université de Sfax","Faculté des Sciences Économiques et de Gestion de Sfax",121.6858,118.17,111.79,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP240,"Licence en Sciences de Gestion","Université de Sfax","Faculté des Sciences Économiques et de Gestion de Sfax",124.135,123.4727,120.6088,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP241,Médecine,"Université de Sfax","Faculté de Médecine de Sfax",182.06,178.635,182.43,IEC,"Très Élevé",Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP242,"Licence en Arabe","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",112.775,120.0057,100.8483,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP243,"Licence en Anglais","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",132.4393,138.0621,134.8254,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP244,"Licence en Français","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",119.091,123.7081,119.4582,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP245,"Licence en Espagnol","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",126.3456,138.8486,132.29,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP246,"Licence en Italien","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",117.5021,105.8252,128.7906,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP247,"Licence en Sociologie","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",102.7649,99.8132,103.219,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP248,"Licence en Philosophie","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",101.9199,120.7549,106.6095,ASE,"Très Faible",Déclin,Modéré,"Analyse sectorielle & OMQ"
EXP249,"Licence en Histoire","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",111.68,120.7977,133.92,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP250,"Licence en Géographie","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",101.1222,105.9984,94.6842,IRC,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP251,"Licence en Traduction","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",126.7362,132.2806,137.0224,ASE,Moyen,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP252,"Licence en Conservation des Biens Culturels","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",,98.7783,68.2017,RIC,Faible,Déclin,Élevé,"Analyse sectorielle & OMQ"
EXP253,"Licence en Chimie","Université de Sfax","Faculté des Sciences de Sfax",73.552,78.4487,73.1087,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP254,"Licence en Physique et Chimie","Université de Sfax","Faculté des Sciences de Sfax",72.9051,78.6586,76.4302,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP255,"Licence en Physique","Université de Sfax","Faculté des Sciences de Sfax",83.3701,82.7499,81.8532,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP256,"Licence en Physique et Énergie","Université de Sfax","Faculté des Sciences de Sfax",73.0402,78.9486,73.4483,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP257,"Licence en Mathématiques Appliquées","Université de Sfax","Faculté des Sciences de Sfax",82.92,82.3224,90.3884,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP258,"Licence en Mathématiques","Université de Sfax","Faculté des Sciences de Sfax",96.1181,107.3353,95.0651,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP259,"Licence en Sciences de la Vie","Université de Sfax","Faculté des Sciences de Sfax",105.075,105.5,103.4421,IRC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP260,"Licence en Sciences de la Terre","Université de Sfax","Faculté des Sciences de Sfax",79.5817,76.3735,79.9967,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP261,"Licence en Sciences de la Vie et Environnement","Université de Sfax","Faculté des Sciences de Sfax",83.9516,88.3408,88.275,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP262,"Licence en Sciences de la Vie et de la Terre","Université de Sfax","Faculté des Sciences de Sfax",111.2212,112.0415,113.3505,IRC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP263,"Filière préparatoire intégrée","Université de Sfax","Faculté des Sciences de Sfax",162.5667,165.9067,161.2283,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP264,"Filière préparatoire scientifique","Université de Sfax","Faculté des Sciences de Sfax",111.41,110.56,104.875,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP265,"Licence en Sciences Informatiques","Université de Sfax","Faculté des Sciences de Sfax",129.38,130.7594,132.36,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP266,"Licence en Ingénierie des Systèmes d'Informatique","Université de Sfax","Faculté des Sciences de Sfax",122.185,122.8628,122.0014,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP267,"Licence en Biotechnologie","Université de Sfax","Faculté des Sciences de Sfax",103.22,102.3233,100.91,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP268,"Licence en Électronique Électrotechnique et Automatique","Université de Sfax","Faculté des Sciences de Sfax",97.7125,101.8319,89.5802,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP269,"Filière préparatoire: Biologie - Géologie","Université de Sfax","Faculté des Sciences de Sfax",93.6832,99.775,96.9033,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
